date,Automotive products,Basic metals,Business supplies,Chemical,Chemical materials,Chemical products,Clothing,Commercial energy products,Construction supplies,Consumer energy products,Consumer goods,Consumer parts,Durable consumer goods,Durable goods materials,Durable manufacturing,ENS,Electric and gas utilities,Energy materials,Equipment parts,"Equipment, total","Food, beverage, and tobacco",Foods and tobacco,Industrial equipment,Information processing and related equipment,Manufacturing,Materials,Mining,Motor vehicles and parts,Nondurable consumer goods,Nondurable goods materials,Nondurable manufacturing,Nonindustrial supplies,Oil and gas well drilling and manufactured homes,Paper materials,Paper products,Textile materials,Total index,Transit equipment,Non-energy materials
1990-01-01,-0.5562620891520111,-0.17443411662475955,0.24124727428772766,0.22803404979648964,0.022514121644950324,0.1434504231013326,-0.037453836707520644,0.10606320693289306,-0.07134633253696229,0.1972642853206462,-0.43664902635575314,-0.7275488485318177,-0.6516820267227328,-0.9479379180138547,-1.768161112586797,0.14338746330002577,0.7217438279116724,0.5303320488742711,0.16200758274356514,-0.02102595994465611,0.014367835838848667,0.005977913690685533,-0.012980975368673866,0.24680816641872605,-1.679659448248179,-0.5523041153499515,0.173910776166083,-1.2805887111518952,0.29957705911275245,-0.041119277786961,0.1905538954260478,0.1644134232446819,0.0041126838047149394,-0.016726520578732713,-0.010168688176432076,-0.020345351944206017,-0.848734447631927,-0.23257328571573013,-1.0826361642242226
1990-02-01,-0.24567610412638433,-0.07873465390122027,0.18927765690783582,0.36052448679185223,0.11130418287342016,0.15683766212856778,-0.03620631614235304,0.017230238505918115,0.04355109363939577,-0.14574845825669702,-0.10939797572487199,-0.4452531143925065,-0.23367442222968904,-0.33973639993856636,-0.40149771012755414,0.4530118436363544,0.06333274973415319,0.3973487996921972,0.2114876959195068,0.22055412065079158,0.17161535090280086,0.15374075780329233,-0.047069000160518376,0.2614445034291745,0.19871187334922003,0.15038497950184296,0.24948875161258346,-0.7079609967573418,0.1464314451918941,0.12326533251477788,0.6589649720070361,0.23245772298556283,0.02553041951762655,0.018038382135734256,0.021833790662785617,-0.004441029744576644,0.49643524964546604,-0.024777385694296765,-0.24696382019035426
1990-03-01,-0.0730670914790887,-0.08878561749866189,0.14304577646031222,0.20963612819756647,0.0115850798941947,0.10616329608892838,-0.04709517941111273,-0.019178578570330604,0.030647517005117655,-0.23184071457910105,-0.019880455278789753,-0.2874767179093768,-0.00735324015287922,-0.08126471663403508,0.3752462956156641,0.6670075138259317,-0.05894044138602237,0.24124215599768384,0.2402276947514423,0.49352957578550566,0.2411932476268197,0.20723397073857408,-0.05512242002414018,0.3312644868512918,0.698695896000008,0.0989768055889407,0.11975505115681424,-0.3249630672241552,-0.006341351842864711,-0.04823208624163134,0.39562565805028127,0.17347793804042608,0.03825057022943986,-0.022253711409009128,-0.0284040362645955,-0.031360277509968115,0.7451289008624462,0.12875071213640948,-0.14226535040874314
1990-04-01,-0.15221916218231468,-0.008393810763224723,0.22418924836819124,0.3673672504671313,0.09849401666368718,0.1719489252345479,-0.04315932872595293,0.04756961343117422,-0.017221557176007492,-0.06684967794453299,-0.05746123716545659,-0.3315716436235607,-0.21054823794623506,-0.13288823602403882,-0.1716253948937966,0.37082105937958243,0.2906636161199236,0.31618594357394075,0.18555290533478674,0.16607464945101266,0.1433973687524225,0.13256954852143704,-0.09586951599972755,0.29741107274154205,0.20492041223459403,0.18016919129783185,-0.003918205365105077,-0.4244565039276199,0.17411309376104714,0.014548140208020971,0.4619864793726861,0.20474640992856977,0.04147245133348532,0.006780437993973891,-0.021495280220903953,-0.045594160626184696,0.4962367772133325,0.05657152631493256,-0.1360167522761089
1990-05-01,-0.037096831175585696,0.013308625399592666,0.31755286581685566,0.248607890783184,0.04888867397012795,0.08089683906867375,-0.021186505337327983,0.07040621724001592,-0.0028445324954726302,-0.04129978058677606,0.14912940251708148,-0.17393017522900597,-0.01822574353770753,0.20582623065327513,0.6745208495964338,0.7844525152997335,0.29962841005767554,0.22818306424187304,0.2901896865950338,0.4726628464772007,0.1911649288192299,0.16750494917372183,0.09620781680143228,0.38644198118685397,1.1063776382894672,0.4452273470193664,-0.03939869385333335,-0.09882616936578284,0.17508734553566405,0.013136640466580831,0.5081943976176618,0.31178966882253273,0.05837178342659402,0.030440019602794164,-0.01877877910635623,-0.062193706936150665,1.3782408246781896,0.1105866278635926,0.21704428277749335
1990-06-01,0.1415180724286219,0.0658922401627297,0.2665243791514151,0.28240549717566,0.06379550822476197,0.09401433889462144,-0.0040435736565060726,0.04510866054272306,0.004917186991174673,0.031801625149762196,0.41285337883689066,-0.025198139547965074,0.15774779897849944,0.35742949346699093,0.8108522517219896,0.5769169814320095,0.43488170519048314,0.42153638867683985,0.24809557384168257,0.3074306138088224,0.16777785810134385,0.1404608592803706,-0.09301830782852437,0.42194895742507704,1.253998520736869,0.7378218361490007,0.042286693652270765,0.2981982635700471,0.2559877007405221,-0.028444592515191536,0.48310961905765504,0.2694863676231871,0.02584748669796559,-0.011403335635876201,-0.022584360512073683,-0.07338162101930634,1.7298125132548803,0.1692099012830294,0.3162854474721608
1990-07-01,0.1997339856934937,0.001500047461764277,0.40611810604384513,0.24919164499645866,0.0292316982799259,0.13122448671850928,-0.020171703141466775,0.11414344077110533,-0.025660343978942297,0.056252571352241675,0.8036534647759137,0.022079409756508746,0.1763637239934633,0.43181026517102766,1.1170221347219607,0.8572106775684205,0.3432266724168284,0.3501773230695127,0.27127413572343156,0.4831678575977591,0.48277520063991053,0.4045855080945934,0.04017711476401558,0.37972536580575467,2.055735101220144,0.8887228440953838,0.13859195911533279,0.501407792270766,0.6214150584373341,0.10861174415188626,0.9517394345153726,0.37404281997066136,0.004234389960768389,0.062026384535005294,0.04473048345073847,-0.07377150170485479,2.5412840137444492,0.30195700322612656,0.5385455210258712
1990-08-01,-0.05813492546337071,0.10449495395520425,0.330780917075777,0.2936226952999711,0.06230814576512106,0.13167192619936174,0.0019549974861113686,0.06734861144131982,-0.028079198854555492,0.0651948584990273,0.4144010633818785,-0.020406873057741713,-0.08474529880999034,0.4669940666630689,0.7607238535120905,0.6086411902389948,0.31054319873302044,0.29421053322914564,0.2818201582909008,0.31074710684155454,0.3391966738711128,0.2551602992384459,-0.01651401921962736,0.32375763600858554,1.5656246432151721,0.880525930720057,0.026090581569889113,0.008763097781749267,0.5116547536864255,0.11543780614548864,0.8109580636471206,0.29789408339744017,-0.00017949731954897366,0.033237287315269815,0.04404207106495103,-0.0687944670080074,1.9009861881851498,0.24525810132079764,0.5863153974909114
1990-09-01,-0.0275570428957946,0.13171216035547145,0.2763971063456802,0.20066450500837732,0.04682007259765187,0.1455165380718887,-0.011964407486534868,0.10033008599063195,-0.03481284016544864,0.12389738339221097,0.6784885754140845,-0.016918734095211913,-0.06654222905305866,0.42259884166403494,0.721432766841852,0.59313351224422,0.585885437738983,0.40355699250578697,0.2567880601629962,0.3555741687580571,0.5355331070900422,0.46472495662416297,-0.02081105780127132,0.33178371301175463,1.580285383358673,0.9611923614043817,0.07214798166473713,0.09683827576331974,0.7628619665731123,0.1346918821150741,0.8940864540709433,0.23755934348616284,0.00859882693599167,0.02576775864810773,0.038032457968957094,-0.06493749252541361,2.229147315019908,0.27540039074821826,0.5576353688985947
1990-10-01,-0.06350896612270839,0.01755537556086504,0.2766778442964252,0.0675345104188838,-0.024061245639155467,0.09640841356350022,-0.04914478720563975,0.09335845623840398,-0.08449038621700962,0.0481682599852623,0.2682701389234393,-0.04715419366573049,-0.17037737679472245,0.28075317748442546,0.7670613761203331,0.836310825195293,0.27909920222379614,0.3377416071953065,0.29615159553250864,0.6515674092233074,0.3474156900341222,0.26943164755196514,-0.04797270446323148,0.29765737558580724,1.276694737313841,0.6733646179370022,0.21800599363388246,0.16715226589329454,0.4500975773625299,0.052527611242472357,0.5323164491319631,0.18474341597198565,-0.0035639649592873494,0.05640658073611595,0.07680769803117272,-0.06397809338635156,1.7690408900654653,0.5337439912840602,0.3356230107416957
1990-11-01,-0.4001882710281282,0.10754147812971358,0.16757644760693416,0.10359209604540617,0.04138212818020797,0.13208496315045673,-0.0652175309694844,0.035138246985780226,-0.09002476735726583,-0.05635313742741529,-0.1523297782897361,-0.2918081942588581,-0.5535785206990459,-0.07840577741555588,-0.35069128529638655,0.31705936117919264,-0.0360119680186559,-0.017501364634031163,0.23223342441002245,0.24467080898975646,0.4922294625677055,0.4182584047138527,-0.09107212081979803,0.24887825592147372,0.07721019468704733,-0.026424207350078166,0.09971624956929724,-0.6453005602426708,0.46173986273627554,0.06319376726318215,0.5205186410545961,0.07238855218943618,-0.01825971988795519,0.04322752730585057,0.03932092299415922,-0.08380983359580313,0.1366191065791167,0.24135695273810032,-0.008922842716047003
1990-12-01,-0.5218396138789325,0.025258783088864818,0.06817076834199987,0.15336753352758659,0.08091017205558071,0.06973951398035648,-0.05145198652079348,-0.03502459949899359,-0.06789268823154371,-0.2997974437377861,-0.7372280574389262,-0.3502038951661253,-0.718069968206477,-0.2560685398062372,-1.0191263142179499,-0.056829653870560125,-0.6632312653036918,-0.1747539750915214,0.2277120831404704,-0.05520179364922235,0.34635907657646403,0.29597568655857803,-0.0934014909541486,0.2379017688297966,-0.6067502841135464,-0.3475458018566228,0.19309478056387203,-0.8389161236960266,0.047632442126940566,0.07852006518024877,0.5209228222795292,-0.0016278602213377757,-0.030524541599525064,0.09564065613235316,0.08038471380734602,-0.09675240721374864,-1.1405030076012013,0.09360488197304757,-0.1727918267651014
1991-01-01,-0.11647327362066437,-0.10046423558946416,-0.07177669513635514,-0.03054335953406845,-0.07356168256954992,0.12371780576414568,-0.08865688690698911,0.03492180931623664,-0.2744695744978447,-0.009132706454795029,-0.10314288424409437,-0.06688582400155518,-0.3883672320054714,-0.43663609709876083,-0.8276548804623179,-0.405070197204106,0.314496352031993,0.18048552413334468,0.09061272426766448,-0.04450984980865972,0.3193199004582857,0.2768951024298528,-0.18964721769778725,0.10581569228163906,-1.0803676126845538,-0.4472519720733625,-0.17082735260832166,0.19653040953404452,0.31157918430466086,-0.18492391401146913,-0.11968856507336435,-0.36056034739544623,-0.036555920260634575,-0.01812997854755319,0.019401544723263803,-0.09013476844903509,-0.961460577686335,0.5132990761387128,-0.6277374962067072
1991-02-01,-0.5399190104608642,-0.05110459316009433,-0.1407410045330523,-0.26415275842439584,-0.1999150772311782,0.0836149541878857,-0.05909661069810973,0.05978108773515074,-0.3009229456741763,0.11536472194679344,-0.6807805093223174,-0.4185704279062672,-0.8709921960993385,-0.7438115825936326,-2.0500929447942235,-0.8141753518247776,0.16974020543981527,0.012290331656375542,0.09756809241268335,-0.3575101829854905,0.22302412303679253,0.15760779305636013,-0.09866754520049338,0.09636215306592917,-2.732554753506993,-1.0830589198035991,0.01655590286126496,-0.8866310040476957,0.30283945715268157,-0.3414673411416554,-0.49829324606336234,-0.4566651688392872,-0.04599299239749078,-0.04638666589309842,-0.003289271328254441,-0.0968048287279751,-2.577958439290029,0.032493710988464396,-1.0953492514599747
1991-03-01,-0.6190866170031172,-0.17753817995567606,-0.34088204251634835,-0.18681803871091973,-0.216450585670348,0.189709644533481,-0.046735572968384355,-0.002958065394004968,-0.3350635573550018,0.12633850285977535,-0.8492274476826744,-0.5168948167473327,-0.967470085659266,-1.166389111581047,-2.785416024125839,-1.2616362127764524,0.16712761830182504,0.0943336643046141,0.04920150328708616,-0.5741202093530405,0.026912455822020426,-0.009773688269620216,-0.10690014686899858,0.050812623257654205,-3.73812032770187,-1.5082725407261606,-0.001384205392238312,-1.0679718667274163,0.24394383567314584,-0.3967750976284187,-0.6766464495866349,-0.6875160034234119,-0.0539630944046096,-0.08523412637737024,-0.01700023020110634,-0.07645607917481467,-3.61869587651098,-0.0918226489784337,-1.6026062050307748
1991-04-01,-0.5106555151100859,-0.15751820192483004,-0.26112207375582425,-0.13955703235768954,-0.20844941176731793,0.16626949817274286,-0.08130919098646962,-0.011959285328073246,-0.2697300352481301,0.01143342896626096,-0.7423396039166171,-0.38596348651769824,-0.7388047142133564,-0.9303057184846683,-2.2599112937614283,-1.0722767865893474,0.08818444020502936,0.018371361798182193,0.02471683943442089,-0.5335769690506614,-0.029139163112590273,-0.07204049663766629,-0.12086455955075834,0.07893942600951588,-3.0632878326697495,-1.293524845212139,-0.11107195563046474,-0.8041510033940363,0.05243792229588177,-0.3601782885782983,-0.5854812148276769,-0.5386998175386859,-0.04436176394377145,-0.06829898443353039,0.026785990075980603,-0.05489700821049353,-3.1105501802648705,-0.04000983993773158,-1.3118962070103213
1991-05-01,-0.4666484149600964,-0.225032157324177,-0.24657861554290555,0.059972591474449506,-0.10486554289387572,0.22719366718212677,-0.05410886539383829,0.051662536698640966,-0.24804075179943075,0.15596805838990432,-0.3066453970434801,-0.36727755384834126,-0.7049818817612407,-1.028321307117731,-2.463369470856268,-1.1731144313923618,0.5051253049374524,0.25463845172075295,-0.03480954111865115,-0.6720849284560866,0.25254730518470747,0.1468399928162091,-0.21272634973127416,0.0250976941856635,-2.816107862754655,-0.999163451967426,-0.12134301945304869,-0.7564823634447122,0.4641272865331247,-0.17757506317829086,-0.08823926995020895,-0.5010295029362752,-0.047601637579462674,-0.10331442225579748,-0.014171223958333494,-0.018820669637444,-2.494978108064083,-0.029124738795785293,-1.253801903688179
1991-06-01,-0.44201186830803624,-0.14993427199634177,-0.1689578802050291,-0.04036782961699199,-0.12606249606928838,0.15709937579088318,-0.03542043145212148,0.07096525503982797,-0.2061203828225987,0.17432845618429044,-0.2571449517703666,-0.3269818833883852,-0.6545531580197267,-0.8349056975216284,-2.022548532694192,-0.9245333391731457,0.4294375981347396,0.18622412930450055,-0.04268336527487735,-0.5440435253503011,0.1719693403357514,0.14520942437738643,-0.15200874538934825,0.03645516134783372,-2.340430100853005,-0.849380776681384,-0.08449907719835005,-0.7172571854798612,0.4453861588452307,-0.16963080226157837,-0.06250109739012522,-0.38048981382284464,-0.044690994334183755,-0.04888670322596829,0.0011356864460193056,-0.0022355800157243698,-2.037136646180182,-0.043867820741853754,-1.0356049059858845
1991-07-01,-0.2602287081026431,-0.06249747804788335,-0.24411598313561192,0.07697531248000897,-0.015519687553064264,0.12279834982160265,0.0027750142316636055,-0.0016233829208629072,-0.18194815529471495,0.09703044140719118,-0.10004476471251879,-0.1674761160082145,-0.35536520690758533,-0.5830456612258258,-1.453073899799485,-0.9985913094278585,0.37432862220392416,0.18205948877722586,-0.07033504647817862,-0.5701909807517449,0.09866057592747876,0.06602325189789897,-0.24098795601242567,0.010354407456724385,-1.7294608125655746,-0.47323379247224395,-0.20316394156163672,-0.22584796218771166,0.26444519907674885,-0.05455294499869512,-0.0460350749612004,-0.42840032867611355,-0.05480499836897884,-0.05675762975522242,-0.03721808644618513,0.035254608395958245,-1.5908264836979713,0.13052293946211252,-0.6552932812494698
1991-08-01,-0.3427280442202624,-0.14756476811024383,-0.17689947148701485,0.0943927668395992,-0.03633938251907505,0.16088167047404742,0.013075787398196792,0.020751981614791276,-0.14612736002549573,0.07059094832661458,-0.1904075914511472,-0.25452046260924377,-0.44050135099337817,-0.6414384498938618,-1.734293205938202,-0.9593085522065857,0.18664393963074435,-0.047013693664866435,-0.030296230296183252,-0.6345792441422747,0.04526439218636794,0.05040357645477247,-0.18920117079359272,0.044544704082085315,-1.9257686457646945,-0.7633963903778567,-0.18306943848746152,-0.5764208164856327,0.2735885120439551,-0.06263323728970946,0.025441131908941497,-0.324729308064311,-0.06292432439346782,-0.041925966996482156,-0.031247267523422998,0.029985389062260188,-1.934469200524247,-0.07690239320326701,-0.7163826967129903
1991-09-01,-0.1413284450177436,-0.09101878189796385,-0.11604694289622143,0.08475020290985111,0.02290597226966009,0.10093484990940595,0.01703664682202355,-0.006668867172288519,-0.11637514491620249,0.004054908037715039,0.03330075216941543,-0.09376825310055016,-0.20075642299341132,-0.3458999623702069,-0.9963893361289217,-0.7268862072265307,0.04271894347548169,-0.11373130565899263,-0.023988095238094077,-0.49318542231680074,0.12893331077729303,0.1179508978313795,-0.18097839813650857,0.054056235189573316,-0.990312609142886,-0.456007547119948,-0.21084819290355186,-0.19803183083811066,0.23531733316947565,0.0091246701625544,0.16965069029639754,-0.23370078490973,-0.06084653912807094,-0.02608736016970205,-0.012703782660219548,0.03503961453455125,-1.1640559598299127,0.017272973304088158,-0.34227624146095537
1991-10-01,-0.01699826953849625,-0.045974418604651505,-0.12414666098888065,0.0031499276706644565,0.03948232767725172,0.0704247088186355,0.05569631220240911,-0.008965015261798772,-0.1169171581258565,0.027058659622803446,0.3491322258522571,0.016990784867853718,0.0024461819906269285,-0.18537607109853918,-0.6565975345941225,-0.7652724252703142,0.19302602504296673,-0.09714712985127338,-0.024954462478964726,-0.5231328967899589,0.1785454843085839,0.1694645077106403,-0.17135348373568654,0.03368423342323189,-0.5181163184911373,-0.18801868480227163,-0.2873215411866497,-0.03537105805013892,0.3471073799288114,0.1018785440793745,0.26739341299711283,-0.24213952848035533,-0.056936992899314566,-0.0040011464424151546,0.008376364964506137,0.05317227766688843,-0.6375380485583504,0.02576110677807082,-0.09087155495099825
1991-11-01,0.38283264675782064,-0.07803661637435891,-0.06575810548334232,-0.05916192671081713,-0.01822072308095384,0.04861314671540219,0.11596437388944521,0.030300501326485266,-0.08465307100934127,0.260434032010603,0.6874965853853022,0.3267084193088663,0.4348846335617104,0.2038698899699937,0.4380472125811554,-0.3795079069270785,0.5293827941711116,-0.009794006173921491,0.00426453873435048,-0.2284524993484095,-0.17844284007346398,-0.15262261321637668,-0.20755640769719647,0.09166089373103904,0.296244048657577,0.20335061191094228,-0.2927823121343718,0.7929105414347213,0.27128847267287787,0.013702768434776146,-0.043678262603058446,-0.151055407578669,-0.053894011501090605,-0.035458244621821726,-0.0075855689293038075,0.08073898615185643,0.4829362003084814,0.21805949549608492,0.21314461808486376
1991-12-01,0.46284157198536896,0.017018472197407077,-0.022680260783990786,0.06984692807617339,0.05282609010667558,0.07415908729105868,0.10485172830067227,0.03168976532977674,-0.06191488748733769,0.15059752961761194,0.5329643822409565,0.356971571751602,0.5009223685480239,0.4598882093599574,0.6739930643826358,-0.29752855247155374,0.1589334145075936,-0.1068649156394408,0.02354522628111894,-0.21251263238795842,-0.24032916810579869,-0.2615532128030733,-0.23191198838013855,0.1518089828718307,0.7408380805587439,0.5204266362332192,-0.14977541307108508,0.9804317755973441,0.059423497316648755,0.1836777010263788,0.19168971129405246,-0.08501592008359529,-0.051399270594669,-0.022283576263649307,-0.020603912011155655,0.14727912148353436,0.7336733229858172,0.241038266195306,0.62729155187266
1992-01-01,0.08466338390283547,0.09020754537413395,0.008558477165995212,0.05322177524108876,0.07042846757044297,-0.03245991799220511,0.08962425783140608,-0.04918129705667672,0.08016025594275336,-0.05375291200598691,0.1755072706060898,0.2061609798297132,0.15683953972383416,0.5802591351358082,0.2963352698917402,-0.2867620535003652,-0.07027081848936932,-0.13855898756995355,0.06592357364615932,-0.3739292871485723,-0.010748513296607021,-0.02970245695264992,-0.248753060068808,0.24080604240889691,0.7951900962879351,0.6655397634174014,-0.16719055311198006,0.1946159487135198,0.021569765305269807,0.25263264207456393,0.6338655455804879,0.08716723364820708,-0.0493906459183478,0.06039114858980379,0.024547412018803103,0.09202689936541532,0.5334053046102349,-0.03212006445298522,0.804098750987355
1992-02-01,0.48511181618775445,0.10707703092543829,0.08659534058358778,0.10961708641089914,0.10293408171499999,-0.0350376587534036,0.07564827424187945,0.0007498501641286328,0.13016824301665625,0.05434945978746694,0.6976582278480989,0.5411359217848133,0.6469894502813599,1.0965316049382694,1.7262343035773149,0.176476613717012,0.26575484965795276,-0.17936555673337934,0.16745733104484084,-0.037952699213271934,-0.04909002515872244,-0.024760395911501608,-0.19279378624299262,0.280640042908188,2.145794583623858,1.1375628255972219,-0.3474841371367459,1.1176984766567628,0.08465022616640788,0.2766490223033636,0.5861190505758997,0.21442931293028394,-0.04556674944985853,0.04253128091708752,-0.013812144468092017,0.12778151699805865,1.996743776757559,0.1679376049028267,1.3169283823306013
1992-03-01,0.6016501256752472,0.30366637936861995,0.3160330324183465,0.2186298551314107,0.26022637419360994,-0.06641555509081579,0.07866735402129713,0.018973677291092256,0.19953120259142235,-0.027053909802243575,0.9688894334290523,0.6763743066235698,0.7779658267166527,1.6236838540394258,2.463156549113862,0.6301299975159327,0.0863725447709915,-0.23172212595823255,0.22932663876215975,0.11650329328935491,0.20618725531528279,0.1906587345705007,-0.17457398803549465,0.343554158450731,3.712888590058274,1.8776047315384647,-0.25380994259270373,1.260573300332698,0.2301933531255713,0.5907643749392965,1.3143269773779134,0.5136267042265777,-0.037188175861629924,0.1326090163863923,0.03609715839880401,0.11076713678238613,3.4616952793256273,0.1288043263849173,2.1093268574966975
1992-04-01,0.5255903249838126,0.1328576559049272,0.3251547663416022,0.16217790691055498,0.21175175161725565,-0.05210836611670708,0.0797654555719223,0.04120878780046496,0.19883413740950337,0.13743279589571544,1.2342049125341632,0.6374220358349135,0.7651647814858559,1.5004052490740807,2.5334714552524464,0.7671068884376061,0.3385885684404004,0.013000168599138174,0.29581458337836225,0.24503112087787218,0.31327982068253335,0.2937638948533297,-0.11674150587258939,0.3918192386800608,3.7973319722723393,1.9845120077084593,-0.1133380781838759,1.1057911910409788,0.494356918453554,0.5347343082823106,1.3423601044170224,0.522075767559734,-0.046037497950761744,0.1308483339038165,0.0154131986953219,0.09682382509925586,3.972638518327498,0.04882355538011651,1.9715118391093212
1992-05-01,0.5899248557915069,0.250949593693789,0.26230275552950905,0.04869375233744397,0.12369070721757759,-0.06468495267447205,0.08296512336631064,-0.011616328657635882,0.23844649193465797,-0.051768535025875466,0.9550070851618894,0.6853150745287113,0.9077861457040021,1.7221180047519333,2.968253599067852,0.7930980272114172,-0.2435997560701816,-0.33829821909586244,0.3294528893114919,0.29723941157288536,0.051942597913669016,0.10777397409816711,-0.016169149388993255,0.448292319242405,3.7805856395924464,1.5958861262997157,-0.10502174502612063,1.1244752111493055,0.10427891046492146,0.3452050384638147,0.8993628353404467,0.4958586156385318,-0.05626129057850019,0.11631865118471248,0.015331918294281434,0.07318766391402308,3.341941886534139,0.0029024129121215155,1.934184345395578
1992-06-01,0.36052277246226777,0.10978317976075008,0.22097194202675505,0.18034485977223264,0.17727851828633037,-0.016941975681037304,0.059213035181040694,-0.07296614562946484,0.15204826880247954,-0.21111919377612903,0.5052154951603803,0.47991778908243277,0.5932634244021541,1.4290017093543226,2.29152046849612,0.5558408036025749,-0.4166462278373104,-0.29784225732644376,0.4320141822080718,0.18438380195512935,0.08000202109404121,0.03882220906123016,0.0003694520653917603,0.4506300030862834,3.2726473768394078,1.5064077660490762,-0.18595395080987187,0.657373992116108,-0.06333230049632738,0.47103208263524987,1.0172489348917986,0.3714570016474456,-0.05584024943420784,0.15548535934221483,0.06609180144506445,0.08862508567336709,2.563756841098086,-0.09606217703509837,1.8042500233755199
1992-07-01,0.516666549870495,0.05504621073188156,0.333450912788146,0.21849974871151479,0.1295850830674189,0.029064611410815063,0.06944111738581461,-0.03186036979327678,0.18593197569552936,-0.12261483992765956,0.9183349077853217,0.37728437764606326,0.6773286868457576,1.4113069333682267,2.40428514719688,0.7941243366054562,-0.282154812907265,-0.16453618434558334,0.5442483578659841,0.27594073586857976,0.2390448134821078,0.22553789668466456,0.11179756304939462,0.49948074761806477,3.60355989064778,1.5110463935022893,-0.03288256222215959,0.5915128241792129,0.26676593804526477,0.3368903689397298,1.2230845217894462,0.5181836007368764,-0.027502376257751867,0.11343623444778608,0.05520991080467998,0.05457568359375,3.218992232364881,-0.18724651917967838,1.6755825778478726
1992-08-01,0.5700423280841271,0.034657296670860434,0.2319747838053275,0.009414658356335977,0.06408088720869629,-0.08336848559196566,0.022486275287891707,-0.03396814619703813,0.15856876789008353,-0.12154659930341331,0.915414131101278,0.45156889291984825,0.7267976966133148,1.2369063530524926,2.3025455841513067,0.6687470406744183,-0.24386340724594813,-0.29044888474735575,0.42835873029462995,0.27933673846748874,0.39058158173349494,0.3909188458338221,-0.004226036941961912,0.47780708611445444,3.075507600882746,1.0596799320660275,-0.13005511337453157,0.8770976416224395,0.2144231271846841,0.18353259816603354,0.8892181444730671,0.3894103022069295,-0.007904053153903277,0.05262381195793361,0.003375162509928377,0.04847121797016631,2.6429698460063156,-0.04408192520583632,1.3501288168133834
